x, fx
10.584,	2.85358e-19
10.608,	1.107e-19
10.632,	4.2673e-20
10.656,	1.64361e-20
10.68,	6.34949e-21
10.704,	2.45261e-21
10.728,	9.38974e-22
10.752,	3.54133e-22
10.776,	1.32245e-22
10.8,	4.96562e-23
10.824,	1.8951e-23
10.848,	7.27593e-24
10.872,	2.73651e-24
10.896,	9.9117e-25
10.92,	3.5193e-25
10.944,	1.28983e-25
10.968,	5.02952e-26
10.992,	1.98898e-26
11.016,	7.31581e-27
11.04,	2.39338e-27
11.064,	7.47859e-28
11.088,	2.76913e-28
11.112,	1.27853e-28
11.136,	5.64434e-29
11.16,	1.88661e-29
11.184,	4.05371e-30
11.208,	6.36317e-31
11.232,	4.53196e-31
11.256,	4.19554e-31
11.28,	2.06361e-31
11.304,	4.3082e-32
11.328,	-8.51291e-33
11.352,	-6.28045e-33
11.376,	1.34598e-33
11.4,	2.53589e-33
11.424,	9.67763e-34
11.448,	-5.18663e-35
11.472,	-1.853e-34
11.496,	-4.95214e-35
11.52,	2.25023e-35
11.544,	1.9886e-35
11.568,	3.40896e-36
11.592,	-2.58219e-36
11.616,	-1.59998e-36
11.64,	-5.61556e-38
11.664,	3.07846e-37
11.688,	1.26948e-37
11.712,	-1.45476e-38
11.736,	-3.05396e-38
11.76,	-8.09777e-39
11.784,	3.21347e-39
11.808,	2.78561e-39
11.832,	3.5968e-40
11.856,	-4.25754e-40
11.88,	-2.23248e-40
11.904,	7.2307e-42
11.928,	4.71957e-41
11.952,	0
11.976,	0
12,	0
